sStart Time, Thu Feb 23 14:42:53 GMT-0700 2023,,
Energy calibration,  Offset: -0.06771931052207947, Slope: 0.1000848338007927, Quadratic: 0
Live Time (s),433.07,,
Real Time (s),522.36,,
Elapsed Computational,1000000,,
Spectrum,,,
Channel, Energy (keV), Counts,
2723,272.4632831,832,
2724,272.563368,836,
2725,272.6634528,841,
2726,272.7635376,808,
2727,272.8636225,851,
2728,272.9637073,835,
2729,273.0637921,811,
2730,273.163877,870,
2731,273.2639618,835,
2732,273.3640466,845,
2733,273.4641315,855,
2734,273.5642163,806,
2735,273.6643011,865,
2736,273.764386,871,
2737,273.8644708,845,
2738,273.9645556,828,
2739,274.0646405,874,
2740,274.1647253,803,
2741,274.2648101,831,
2742,274.364895,884,
2743,274.4649798,822,
2744,274.5650646,840,
2745,274.6651495,873,
2746,274.7652343,878,
2747,274.8653191,853,
2748,274.965404,871,
2749,275.0654888,851,
2750,275.1655736,873,
2751,275.2656585,858,
2752,275.3657433,828,
2753,275.4658281,842,
2754,275.565913,908,
2755,275.6659978,809,
2756,275.7660826,864,
2757,275.8661675,850,
2758,275.9662523,890,
2759,276.0663371,875,
2760,276.166422,918,
2761,276.2665068,898,
2762,276.3665916,881,
2763,276.4666765,837,
2764,276.5667613,852,
2765,276.6668461,838,
2766,276.766931,882,
2767,276.8670158,846,
2768,276.9671007,782,
2769,277.0671855,876,
2770,277.1672703,838,
2771,277.2673552,790,
2772,277.36744,834,
2773,277.4675248,837,
2774,277.5676097,842,
2775,277.6676945,845,
2776,277.7677793,858,
2777,277.8678642,862,
2778,277.967949,809,
2779,278.0680338,792,
2780,278.1681187,782,
2781,278.2682035,804,
2782,278.3682883,852,
2783,278.4683732,837,
2784,278.568458,836,
2785,278.6685428,811,
2786,278.7686277,858,
2787,278.8687125,849,
2788,278.9687973,869,
2789,279.0688822,864,
2790,279.168967,830,
2791,279.2690518,874,
2792,279.3691367,805,
2793,279.4692215,838,
2794,279.5693063,848,
2795,279.6693912,832,
2796,279.769476,870,
2797,279.8695608,822,
2798,279.9696457,878,
2799,280.0697305,850,
2800,280.1698153,831,
2801,280.2699002,852,
2802,280.369985,857,
2803,280.4700698,791,
2804,280.5701547,878,
2805,280.6702395,811,
2806,280.7703243,845,
2807,280.8704092,874,
2808,280.970494,842,
2809,281.0705788,797,
2810,281.1706637,795,
2811,281.2707485,811,
2812,281.3708333,865,
2813,281.4709182,916,
2814,281.571003,832,
2815,281.6710878,824,
2816,281.7711727,863,
2817,281.8712575,872,
2818,281.9713423,849,
2819,282.0714272,869,
2820,282.171512,797,
2821,282.2715968,801,
2822,282.3716817,855,
2823,282.4717665,857,
2824,282.5718513,870,
2825,282.6719362,855,
2826,282.772021,887,
2827,282.8721058,836,
2828,282.9721907,854,
2829,283.0722755,852,
2830,283.1723603,849,
2831,283.2724452,849,
2832,283.37253,810,
2833,283.4726148,831,
2834,283.5726997,848,
2835,283.6727845,855,
2836,283.7728693,827,
2837,283.8729542,878,
2838,283.973039,798,
2839,284.0731238,862,
2840,284.1732087,857,
2841,284.2732935,833,
2842,284.3733784,835,
2843,284.4734632,813,
2844,284.573548,837,
2845,284.6736329,897,
2846,284.7737177,858,
2847,284.8738025,890,
2848,284.9738874,860,
2849,285.0739722,811,
2850,285.174057,853,
2851,285.2741419,808,
2852,285.3742267,881,
2853,285.4743115,817,
2854,285.5743964,886,
2855,285.6744812,854,
2856,285.774566,851,
2857,285.8746509,817,
2858,285.9747357,910,
2859,286.0748205,812,
2860,286.1749054,845,
2861,286.2749902,854,
2862,286.375075,819,
2863,286.4751599,868,
2864,286.5752447,872,
2865,286.6753295,873,
2866,286.7754144,815,
2867,286.8754992,817,
2868,286.975584,817,
2869,287.0756689,864,
2870,287.1757537,827,
2871,287.2758385,858,
2872,287.3759234,861,
2873,287.4760082,832,
2874,287.576093,859,
2875,287.6761779,822,
2876,287.7762627,833,
2877,287.8763475,863,
2878,287.9764324,849,
2879,288.0765172,845,
2880,288.176602,840,
2881,288.2766869,842,
2882,288.3767717,827,
2883,288.4768565,862,
2884,288.5769414,849,
2885,288.6770262,856,
2886,288.777111,823,
2887,288.8771959,896,
2888,288.9772807,862,
2889,289.0773655,825,
2890,289.1774504,845,
2891,289.2775352,841,
2892,289.37762,844,
2893,289.4777049,870,
2894,289.5777897,820,
2895,289.6778745,845,
2896,289.7779594,814,
2897,289.8780442,871,
2898,289.978129,837,
2899,290.0782139,895,
2900,290.1782987,830,
2901,290.2783835,842,
2902,290.3784684,782,
2903,290.4785532,813,
2904,290.578638,874,
2905,290.6787229,838,
2906,290.7788077,873,
2907,290.8788925,834,
2908,290.9789774,890,
2909,291.0790622,787,
2910,291.179147,798,
2911,291.2792319,859,
2912,291.3793167,850,
2913,291.4794016,829,
2914,291.5794864,818,
2915,291.6795712,869,
2916,291.7796561,830,
2917,291.8797409,823,
2918,291.9798257,809,
2919,292.0799106,841,
2920,292.1799954,839,
2921,292.2800802,819,
2922,292.3801651,836,
2923,292.4802499,885,
2924,292.5803347,787,
2925,292.6804196,853,
2926,292.7805044,839,
2927,292.8805892,787,
2928,292.9806741,783,
2929,293.0807589,892,
2930,293.1808437,860,
2931,293.2809286,862,
2932,293.3810134,856,
2933,293.4810982,881,
2934,293.5811831,832,
2935,293.6812679,857,
2936,293.7813527,818,
2937,293.8814376,878,
2938,293.9815224,822,
2939,294.0816072,850,
2940,294.1816921,829,
2941,294.2817769,826,
2942,294.3818617,839,
2943,294.4819466,848,
2944,294.5820314,873,
2945,294.6821162,848,
2946,294.7822011,852,
2947,294.8822859,897,
2948,294.9823707,837,
2949,295.0824556,847,
2950,295.1825404,933,
2951,295.2826252,830,
2952,295.3827101,863,
2953,295.4827949,800,
2954,295.5828797,821,
2955,295.6829646,865,
2956,295.7830494,863,
2957,295.8831342,855,
2958,295.9832191,859,
2959,296.0833039,822,
2960,296.1833887,878,
2961,296.2834736,854,
2962,296.3835584,802,
2963,296.4836432,851,
2964,296.5837281,858,
2965,296.6838129,835,
2966,296.7838977,851,
2967,296.8839826,868,
2968,296.9840674,882,
2969,297.0841522,829,
2970,297.1842371,816,
2971,297.2843219,834,
2972,297.3844067,811,
2973,297.4844916,834,
2974,297.5845764,817,
2975,297.6846612,873,
2976,297.7847461,842,
2977,297.8848309,876,
2978,297.9849157,849,
2979,298.0850006,912,
2980,298.1850854,850,
2981,298.2851702,826,
2982,298.3852551,846,
2983,298.4853399,821,
2984,298.5854248,863,
2985,298.6855096,800,
2986,298.7855944,852,
2987,298.8856793,811,
2988,298.9857641,877,
2989,299.0858489,822,
2990,299.1859338,817,
2991,299.2860186,802,
2992,299.3861034,871,
2993,299.4861883,815,
2994,299.5862731,859,
2995,299.6863579,820,
2996,299.7864428,875,
2997,299.8865276,801,
2998,299.9866124,877,
2999,300.0866973,853,
3000,300.1867821,853,
3001,300.2868669,831,
3002,300.3869518,875,
3003,300.4870366,827,
3004,300.5871214,863,
3005,300.6872063,817,
3006,300.7872911,856,
3007,300.8873759,873,
3008,300.9874608,872,
3009,301.0875456,861,
3010,301.1876304,872,
3011,301.2877153,867,
3012,301.3878001,816,
3013,301.4878849,834,
3014,301.5879698,868,
3015,301.6880546,786,
3016,301.7881394,884,
3017,301.8882243,859,
3018,301.9883091,872,
3019,302.0883939,850,
3020,302.1884788,839,
3021,302.2885636,856,
3022,302.3886484,863,
3023,302.4887333,867,
3024,302.5888181,866,
3025,302.6889029,800,
3026,302.7889878,863,
3027,302.8890726,853,
3028,302.9891574,859,
3029,303.0892423,875,
3030,303.1893271,884,
3031,303.2894119,894,
3032,303.3894968,834,
3033,303.4895816,865,
3034,303.5896664,840,
3035,303.6897513,842,
3036,303.7898361,817,
3037,303.8899209,851,
3038,303.9900058,852,
3039,304.0900906,836,
3040,304.1901754,880,
3041,304.2902603,848,
3042,304.3903451,786,
3043,304.4904299,857,
3044,304.5905148,861,
3045,304.6905996,899,
3046,304.7906844,863,
3047,304.8907693,856,
3048,304.9908541,851,
3049,305.0909389,822,
3050,305.1910238,871,
3051,305.2911086,826,
3052,305.3911934,921,
3053,305.4912783,870,
3054,305.5913631,836,
3055,305.691448,835,
3056,305.7915328,886,
3057,305.8916176,855,
3058,305.9917025,877,
3059,306.0917873,886,
3060,306.1918721,810,
3061,306.291957,865,
3062,306.3920418,899,
3063,306.4921266,863,
3064,306.5922115,812,
3065,306.6922963,860,
3066,306.7923811,800,
3067,306.892466,836,
3068,306.9925508,816,
3069,307.0926356,882,
3070,307.1927205,771,
3071,307.2928053,912,
3072,307.3928901,833,
3073,307.492975,821,
3074,307.5930598,848,
3075,307.6931446,881,
3076,307.7932295,848,
3077,307.8933143,839,
3078,307.9933991,852,
3079,308.093484,887,
3080,308.1935688,838,
3081,308.2936536,805,
3082,308.3937385,859,
3083,308.4938233,831,
3084,308.5939081,842,
3085,308.693993,880,
3086,308.7940778,847,
3087,308.8941626,819,
3088,308.9942475,804,
3089,309.0943323,852,
3090,309.1944171,783,
3091,309.294502,859,
3092,309.3945868,845,
3093,309.4946716,869,
3094,309.5947565,843,
3095,309.6948413,822,
3096,309.7949261,816,
3097,309.895011,900,
3098,309.9950958,854,
3099,310.0951806,869,
3100,310.1952655,841,
3101,310.2953503,812,
3102,310.3954351,758,
3103,310.49552,808,
3104,310.5956048,848,
3105,310.6956896,851,
3106,310.7957745,834,
3107,310.8958593,851,
3108,310.9959441,853,
3109,311.096029,817,
3110,311.1961138,867,
3111,311.2961986,869,
3112,311.3962835,884,
3113,311.4963683,817,
3114,311.5964531,878,
3115,311.696538,824,
3116,311.7966228,911,
3117,311.8967076,864,
3118,311.9967925,811,
3119,312.0968773,824,
3120,312.1969621,827,
3121,312.297047,847,
3122,312.3971318,842,
3123,312.4972166,873,
3124,312.5973015,848,
3125,312.6973863,879,
3126,312.7974712,862,
3127,312.897556,837,
3128,312.9976408,811,
3129,313.0977257,848,
3130,313.1978105,872,
3131,313.2978953,823,
3132,313.3979802,868,
3133,313.498065,877,
3134,313.5981498,816,
3135,313.6982347,855,
3136,313.7983195,870,
3137,313.8984043,864,
3138,313.9984892,905,
3139,314.098574,822,
3140,314.1986588,804,
3141,314.2987437,868,
3142,314.3988285,865,
3143,314.4989133,869,
3144,314.5989982,854,
3145,314.699083,858,
3146,314.7991678,849,
3147,314.8992527,865,
3148,314.9993375,832,
3149,315.0994223,870,
3150,315.1995072,888,
3151,315.299592,824,
3152,315.3996768,845,
3153,315.4997617,914,
3154,315.5998465,836,
3155,315.6999313,821,
3156,315.8000162,882,
3157,315.900101,934,
3158,316.0001858,868,
3159,316.1002707,882,
3160,316.2003555,782,
3161,316.3004403,843,
3162,316.4005252,902,
3163,316.50061,830,
3164,316.6006948,888,
3165,316.7007797,870,
3166,316.8008645,843,
3167,316.9009493,847,
3168,317.0010342,842,
3169,317.101119,832,
3170,317.2012038,883,
3171,317.3012887,858,
3172,317.4013735,846,
3173,317.5014583,856,
3174,317.6015432,893,
3175,317.701628,857,
3176,317.8017128,916,
3177,317.9017977,893,
3178,318.0018825,821,
3179,318.1019673,811,
3180,318.2020522,812,
3181,318.302137,850,
3182,318.4022218,836,
3183,318.5023067,860,
3184,318.6023915,852,
3185,318.7024763,873,
3186,318.8025612,838,
3187,318.902646,825,
3188,319.0027308,868,
3189,319.1028157,877,
3190,319.2029005,872,
3191,319.3029853,831,
3192,319.4030702,884,
3193,319.503155,841,
3194,319.6032398,853,
3195,319.7033247,816,
3196,319.8034095,888,
3197,319.9034944,894,
3198,320.0035792,859,
3199,320.103664,842,
3200,320.2037489,849,
3201,320.3038337,866,
3202,320.4039185,863,
3203,320.5040034,874,
3204,320.6040882,879,
3205,320.704173,818,
3206,320.8042579,769,
3207,320.9043427,862,
3208,321.0044275,879,
3209,321.1045124,859,
3210,321.2045972,860,
3211,321.304682,921,
3212,321.4047669,856,
3213,321.5048517,845,
3214,321.6049365,870,
3215,321.7050214,934,
3216,321.8051062,823,
3217,321.905191,852,
3218,322.0052759,836,
3219,322.1053607,847,
3220,322.2054455,905,
3221,322.3055304,832,
3222,322.4056152,928,
3223,322.5057,861,
3224,322.6057849,906,
3225,322.7058697,901,
3226,322.8059545,880,
3227,322.9060394,812,
3228,323.0061242,834,
3229,323.106209,888,
3230,323.2062939,848,
3231,323.3063787,893,
3232,323.4064635,882,
3233,323.5065484,856,
3234,323.6066332,838,
3235,323.706718,892,
3236,323.8068029,863,
3237,323.9068877,812,
3238,324.0069725,858,
3239,324.1070574,833,
3240,324.2071422,867,
3241,324.307227,853,
3242,324.4073119,892,
3243,324.5073967,832,
3244,324.6074815,916,
3245,324.7075664,881,
3246,324.8076512,808,
3247,324.907736,856,
3248,325.0078209,865,
3249,325.1079057,895,
3250,325.2079905,866,
3251,325.3080754,878,
3252,325.4081602,843,
3253,325.508245,882,
3254,325.6083299,879,
3255,325.7084147,893,
3256,325.8084995,875,
3257,325.9085844,843,
3258,326.0086692,900,
3259,326.108754,854,
3260,326.2088389,877,
3261,326.3089237,890,
3262,326.4090085,854,
3263,326.5090934,859,
3264,326.6091782,859,
3265,326.709263,851,
3266,326.8093479,980,
3267,326.9094327,827,
3268,327.0095176,934,
3269,327.1096024,850,
3270,327.2096872,870,
3271,327.3097721,898,
3272,327.4098569,883,
3273,327.5099417,858,
3274,327.6100266,855,
3275,327.7101114,877,
3276,327.8101962,916,
3277,327.9102811,857,
3278,328.0103659,922,
3279,328.1104507,859,
3280,328.2105356,866,
3281,328.3106204,824,
3282,328.4107052,861,
3283,328.5107901,839,
3284,328.6108749,875,
3285,328.7109597,854,
3286,328.8110446,853,
3287,328.9111294,831,
3288,329.0112142,894,
3289,329.1112991,844,
3290,329.2113839,874,
3291,329.3114687,874,
3292,329.4115536,850,
3293,329.5116384,839,
3294,329.6117232,869,
3295,329.7118081,846,
3296,329.8118929,815,
3297,329.9119777,890,
3298,330.0120626,859,
3299,330.1121474,925,
3300,330.2122322,912,
3301,330.3123171,855,
3302,330.4124019,906,
3303,330.5124867,898,
3304,330.6125716,873,
3305,330.7126564,869,
3306,330.8127412,827,
3307,330.9128261,847,
3308,331.0129109,911,
3309,331.1129957,829,
3310,331.2130806,827,
3311,331.3131654,841,
3312,331.4132502,840,
3313,331.5133351,806,
3314,331.6134199,839,
3315,331.7135047,903,
3316,331.8135896,880,
3317,331.9136744,852,
3318,332.0137592,874,
3319,332.1138441,875,
3320,332.2139289,788,
3321,332.3140137,842,
3322,332.4140986,829,
3323,332.5141834,815,
3324,332.6142682,834,
3325,332.7143531,901,
3326,332.8144379,883,
3327,332.9145227,843,
3328,333.0146076,839,
3329,333.1146924,905,
3330,333.2147772,840,
3331,333.3148621,859,
3332,333.4149469,852,
3333,333.5150317,846,
3334,333.6151166,842,
3335,333.7152014,863,
3336,333.8152862,832,
3337,333.9153711,840,
3338,334.0154559,777,
3339,334.1155408,825,
3340,334.2156256,887,
3341,334.3157104,857,
3342,334.4157953,857,
3343,334.5158801,877,
3344,334.6159649,799,
3345,334.7160498,826,
3346,334.8161346,854,
3347,334.9162194,782,
3348,335.0163043,864,
3349,335.1163891,913,
3350,335.2164739,856,
3351,335.3165588,812,
3352,335.4166436,894,
3353,335.5167284,820,
3354,335.6168133,868,
3355,335.7168981,867,
3356,335.8169829,750,
3357,335.9170678,848,
3358,336.0171526,799,
3359,336.1172374,835,
3360,336.2173223,866,
3361,336.3174071,861,
3362,336.4174919,793,
3363,336.5175768,829,
3364,336.6176616,831,
3365,336.7177464,867,
3366,336.8178313,855,
3367,336.9179161,830,
3368,337.0180009,898,
3369,337.1180858,835,
3370,337.2181706,805,
3371,337.3182554,798,
3372,337.4183403,831,
3373,337.5184251,759,
3374,337.6185099,845,
3375,337.7185948,828,
3376,337.8186796,802,
3377,337.9187644,807,
3378,338.0188493,838,
3379,338.1189341,799,
3380,338.2190189,762,
3381,338.3191038,840,
3382,338.4191886,822,
3383,338.5192734,809,
3384,338.6193583,787,
3385,338.7194431,868,
3386,338.8195279,794,
3387,338.9196128,795,
3388,339.0196976,757,
3389,339.1197824,825,
3390,339.2198673,787,
3391,339.3199521,831,
3392,339.4200369,769,
3393,339.5201218,660,
3394,339.6202066,766,
3395,339.7202914,809,
3396,339.8203763,796,
3397,339.9204611,747,
3398,340.0205459,752,
3399,340.1206308,783,
3400,340.2207156,738,
3401,340.3208004,772,
3402,340.4208853,775,
3403,340.5209701,763,
3404,340.6210549,786,
3405,340.7211398,734,
3406,340.8212246,769,
3407,340.9213094,725,
3408,341.0213943,704,
3409,341.1214791,758,
3410,341.221564,700,
3411,341.3216488,724,
3412,341.4217336,775,
3413,341.5218185,704,
3414,341.6219033,725,
3415,341.7219881,689,
3416,341.822073,727,
3417,341.9221578,692,
3418,342.0222426,699,
3419,342.1223275,700,
3420,342.2224123,696,
3421,342.3224971,668,
3422,342.422582,676,
3423,342.5226668,724,
3424,342.6227516,685,
3425,342.7228365,714,
3426,342.8229213,689,
3427,342.9230061,689,
3428,343.023091,692,
3429,343.1231758,641,
3430,343.2232606,675,
3431,343.3233455,666,
3432,343.4234303,687,
3433,343.5235151,690,
3434,343.6236,671,
3435,343.7236848,636,
3436,343.8237696,715,
3437,343.9238545,630,
3438,344.0239393,660,
3439,344.1240241,658,
3440,344.224109,609,
3441,344.3241938,621,
3442,344.4242786,617,
3443,344.5243635,635,
3444,344.6244483,678,
3445,344.7245331,644,
3446,344.824618,658,
3447,344.9247028,648,
3448,345.0247876,644,
3449,345.1248725,641,
3450,345.2249573,644,
3451,345.3250421,675,
3452,345.425127,622,
3453,345.5252118,645,
3454,345.6252966,568,
3455,345.7253815,650,
3456,345.8254663,641,
3457,345.9255511,673,
3458,346.025636,635,
3459,346.1257208,608,
3460,346.2258056,584,
3461,346.3258905,613,
3462,346.4259753,619,
3463,346.5260601,613,
3464,346.626145,644,
3465,346.7262298,638,
3466,346.8263146,604,
3467,346.9263995,609,
3468,347.0264843,634,
3469,347.1265691,585,
3470,347.226654,637,
3471,347.3267388,607,
3472,347.4268236,635,
3473,347.5269085,565,
3474,347.6269933,621,
3475,347.7270781,641,
3476,347.827163,594,
3477,347.9272478,602,
3478,348.0273326,576,
3479,348.1274175,609,
3480,348.2275023,590,
3481,348.3275872,582,
3482,348.427672,552,
3483,348.5277568,631,
3484,348.6278417,618,
3485,348.7279265,619,
3486,348.8280113,605,
3487,348.9280962,581,
3488,349.028181,584,
3489,349.1282658,588,
3490,349.2283507,599,
3491,349.3284355,612,
3492,349.4285203,598,
3493,349.5286052,574,
3494,349.62869,567,
3495,349.7287748,601,
3496,349.8288597,604,
3497,349.9289445,652,
3498,350.0290293,580,
3499,350.1291142,563,
3500,350.229199,624,
3501,350.3292838,568,
3502,350.4293687,585,
3503,350.5294535,587,
3504,350.6295383,582,
3505,350.7296232,635,
3506,350.829708,628,
3507,350.9297928,582,
3508,351.0298777,615,
3509,351.1299625,556,
3510,351.2300473,591,
3511,351.3301322,585,
3512,351.430217,573,
3513,351.5303018,637,
3514,351.6303867,614,
3515,351.7304715,547,
3516,351.8305563,645,
3517,351.9306412,646,
3518,352.030726,594,
3519,352.1308108,557,
3520,352.2308957,613,
3521,352.3309805,609,
3522,352.4310653,627,
3523,352.5311502,597,
3524,352.631235,589,
3525,352.7313198,595,
3526,352.8314047,574,
3527,352.9314895,563,
3528,353.0315743,582,
3529,353.1316592,587,
3530,353.231744,556,
3531,353.3318288,619,
3532,353.4319137,569,
3533,353.5319985,554,
3534,353.6320833,544,
3535,353.7321682,526,
3536,353.832253,560,
3537,353.9323378,569,
3538,354.0324227,605,
3539,354.1325075,616,
3540,354.2325923,535,
3541,354.3326772,549,
3542,354.432762,572,
3543,354.5328468,583,
3544,354.6329317,547,
3545,354.7330165,588,
3546,354.8331013,577,
3547,354.9331862,549,
3548,355.033271,536,
3549,355.1333558,530,
3550,355.2334407,551,
3551,355.3335255,561,
3552,355.4336103,576,
3553,355.5336952,564,
3554,355.63378,573,
3555,355.7338649,532,
3556,355.8339497,558,
3557,355.9340345,533,
3558,356.0341194,575,
3559,356.1342042,546,
3560,356.234289,540,
3561,356.3343739,577,
3562,356.4344587,552,
3563,356.5345435,574,
3564,356.6346284,535,
3565,356.7347132,533,
3566,356.834798,561,
3567,356.9348829,548,
3568,357.0349677,559,
3569,357.1350525,524,
3570,357.2351374,528,
3571,357.3352222,556,
3572,357.435307,530,
3573,357.5353919,565,
3574,357.6354767,544,
3575,357.7355615,566,
3576,357.8356464,565,
3577,357.9357312,541,
3578,358.035816,544,
3579,358.1359009,547,
3580,358.2359857,528,
3581,358.3360705,554,
3582,358.4361554,532,
3583,358.5362402,522,
3584,358.636325,547,
3585,358.7364099,527,
3586,358.8364947,532,
3587,358.9365795,531,
3588,359.0366644,563,
3589,359.1367492,532,
3590,359.236834,515,
3591,359.3369189,529,
3592,359.4370037,499,
3593,359.5370885,561,
3594,359.6371734,505,
3595,359.7372582,534,
3596,359.837343,576,
3597,359.9374279,554,
3598,360.0375127,540,
3599,360.1375975,508,
3600,360.2376824,508,
3601,360.3377672,552,
3602,360.437852,538,
3603,360.5379369,527,
3604,360.6380217,470,
3605,360.7381065,515,
3606,360.8381914,509,
3607,360.9382762,511,
3608,361.038361,561,
3609,361.1384459,537,
3610,361.2385307,511,
3611,361.3386155,505,
3612,361.4387004,536,
3613,361.5387852,528,
3614,361.63887,526,
3615,361.7389549,509,
3616,361.8390397,513,
3617,361.9391245,517,
3618,362.0392094,544,
3619,362.1392942,506,
3620,362.239379,543,
3621,362.3394639,516,
3622,362.4395487,546,
3623,362.5396335,535,
3624,362.6397184,510,
3625,362.7398032,554,
3626,362.8398881,482,
3627,362.9399729,483,
3628,363.0400577,508,
3629,363.1401426,503,
3630,363.2402274,479,
3631,363.3403122,548,
3632,363.4403971,489,
3633,363.5404819,513,
3634,363.6405667,493,
3635,363.7406516,493,
3636,363.8407364,522,
3637,363.9408212,500,
3638,364.0409061,522,
3639,364.1409909,511,
3640,364.2410757,556,
3641,364.3411606,516,
3642,364.4412454,499,
3643,364.5413302,512,
3644,364.6414151,506,
3645,364.7414999,502,
3646,364.8415847,537,
3647,364.9416696,459,
3648,365.0417544,532,
3649,365.1418392,470,
3650,365.2419241,499,
3651,365.3420089,538,
3652,365.4420937,516,
3653,365.5421786,453,
3654,365.6422634,530,
3655,365.7423482,463,
3656,365.8424331,472,
3657,365.9425179,497,
3658,366.0426027,500,
3659,366.1426876,477,
3660,366.2427724,471,
3661,366.3428572,473,
3662,366.4429421,472,
3663,366.5430269,514,
3664,366.6431117,483,
3665,366.7431966,521,
3666,366.8432814,519,
3667,366.9433662,500,
3668,367.0434511,524,
3669,367.1435359,464,
3670,367.2436207,445,
3671,367.3437056,509,
3672,367.4437904,454,
3673,367.5438752,499,
3674,367.6439601,495,
3675,367.7440449,488,
3676,367.8441297,476,
3677,367.9442146,503,
3678,368.0442994,471,
3679,368.1443842,489,
3680,368.2444691,486,
3681,368.3445539,486,
3682,368.4446387,505,
3683,368.5447236,521,
3684,368.6448084,501,
3685,368.7448932,486,
3686,368.8449781,459,
3687,368.9450629,477,
3688,369.0451477,517,
3689,369.1452326,488,
3690,369.2453174,483,
3691,369.3454022,507,
3692,369.4454871,499,
3693,369.5455719,472,
3694,369.6456567,465,
3695,369.7457416,510,
3696,369.8458264,486,
3697,369.9459113,494,
3698,370.0459961,532,
3699,370.1460809,497,
3700,370.2461658,486,
3701,370.3462506,468,
3702,370.4463354,459,
3703,370.5464203,488,
3704,370.6465051,473,
3705,370.7465899,504,
3706,370.8466748,436,
3707,370.9467596,508,
3708,371.0468444,463,
3709,371.1469293,459,
3710,371.2470141,497,
3711,371.3470989,489,
3712,371.4471838,478,
3713,371.5472686,493,
3714,371.6473534,477,
3715,371.7474383,478,
3716,371.8475231,509,
3717,371.9476079,489,
3718,372.0476928,463,
3719,372.1477776,479,
3720,372.2478624,484,
3721,372.3479473,432,
3722,372.4480321,462,
3723,372.5481169,487,
3724,372.6482018,452,
3725,372.7482866,452,
3726,372.8483714,469,
3727,372.9484563,473,
3728,373.0485411,513,
3729,373.1486259,514,
3730,373.2487108,502,
3731,373.3487956,490,
3732,373.4488804,444,
3733,373.5489653,436,
3734,373.6490501,467,
3735,373.7491349,491,
3736,373.8492198,472,
3737,373.9493046,455,
3738,374.0493894,451,
3739,374.1494743,481,
3740,374.2495591,445,
3741,374.3496439,476,
3742,374.4497288,419,
3743,374.5498136,426,
3744,374.6498984,451,
3745,374.7499833,458,
3746,374.8500681,464,
3747,374.9501529,458,
3748,375.0502378,462,
3749,375.1503226,455,
3750,375.2504074,428,
3751,375.3504923,483,
3752,375.4505771,471,
3753,375.5506619,446,
3754,375.6507468,436,
3755,375.7508316,480,
3756,375.8509164,458,
3757,375.9510013,452,
3758,376.0510861,458,
3759,376.1511709,497,
3760,376.2512558,470,
3761,376.3513406,468,
3762,376.4514254,453,
3763,376.5515103,457,
3764,376.6515951,446,
3765,376.7516799,416,
3766,376.8517648,434,
3767,376.9518496,473,
3768,377.0519345,449,
3769,377.1520193,474,
3770,377.2521041,490,
3771,377.352189,444,
3772,377.4522738,463,
3773,377.5523586,477,
3774,377.6524435,440,
3775,377.7525283,444,
3776,377.8526131,438,
3777,377.952698,478,
3778,378.0527828,437,
3779,378.1528676,515,
3780,378.2529525,413,
3781,378.3530373,442,
3782,378.4531221,455,
3783,378.553207,462,
3784,378.6532918,416,
3785,378.7533766,477,
3786,378.8534615,480,
3787,378.9535463,433,
3788,379.0536311,451,
3789,379.153716,431,
3790,379.2538008,429,
3791,379.3538856,440,
3792,379.4539705,446,
3793,379.5540553,442,
3794,379.6541401,426,
3795,379.754225,455,
3796,379.8543098,432,
3797,379.9543946,458,
3798,380.0544795,490,
3799,380.1545643,480,
3800,380.2546491,402,
3801,380.354734,497,
3802,380.4548188,492,
3803,380.5549036,456,
3804,380.6549885,426,
3805,380.7550733,445,
3806,380.8551581,436,
3807,380.955243,425,
3808,381.0553278,451,
3809,381.1554126,434,
3810,381.2554975,411,
3811,381.3555823,456,
3812,381.4556671,470,
3813,381.555752,464,
3814,381.6558368,405,
3815,381.7559216,410,
3816,381.8560065,433,
3817,381.9560913,429,
3818,382.0561761,415,
3819,382.156261,418,
3820,382.2563458,426,
3821,382.3564306,430,
3822,382.4565155,421,
3823,382.5566003,428,
3824,382.6566851,410,
3825,382.75677,438,
3826,382.8568548,422,
3827,382.9569396,427,
3828,383.0570245,418,
3829,383.1571093,428,
3830,383.2571941,433,
3831,383.357279,411,
3832,383.4573638,402,
3833,383.5574486,439,
3834,383.6575335,425,
3835,383.7576183,392,
3836,383.8577031,437,
3837,383.957788,435,
3838,384.0578728,443,
3839,384.1579577,389,
3840,384.2580425,361,
3841,384.3581273,455,
3842,384.4582122,418,
3843,384.558297,405,
3844,384.6583818,418,
3845,384.7584667,414,
3846,384.8585515,440,
3847,384.9586363,436,
3848,385.0587212,459,
3849,385.158806,414,
3850,385.2588908,450,
3851,385.3589757,397,
3852,385.4590605,417,
3853,385.5591453,422,
3854,385.6592302,443,
3855,385.759315,449,
3856,385.8593998,421,
3857,385.9594847,410,
3858,386.0595695,428,
3859,386.1596543,420,
3860,386.2597392,412,
3861,386.359824,438,
3862,386.4599088,394,
3863,386.5599937,435,
3864,386.6600785,347,
3865,386.7601633,442,
3866,386.8602482,361,
3867,386.960333,434,
3868,387.0604178,416,
3869,387.1605027,446,
3870,387.2605875,413,
3871,387.3606723,399,
3872,387.4607572,389,
3873,387.560842,411,
3874,387.6609268,411,
3875,387.7610117,370,
3876,387.8610965,447,
3877,387.9611813,418,
3878,388.0612662,403,
3879,388.161351,404,
3880,388.2614358,427,
3881,388.3615207,452,
3882,388.4616055,414,
3883,388.5616903,396,
3884,388.6617752,409,
3885,388.76186,437,
3886,388.8619448,406,
3887,388.9620297,442,
